windGenerators:	TESLA_WIND	MOHAVE_WIND	IMPRLVLY_WIND	VACA-DIX_WIND	ADELANTO_WIND
13224	33.59773936	531.348492	223.2985163	40.06448531	1911.817745
13225	16.31357552	663.3210632	365.9149507	31.79983213	2542.664372
13226	29.41763095	634.8593365	433.0254502	84.58112519	3959.046187
13227	70.08517848	703.2812321	357.856352	141.2988938	5655.802255
13228	113.6343933	542.849697	265.2235909	159.9807108	6321.850246
13229	141.7109507	307.61286	223.2985163	196.4578841	6528.901378
13230	98.39283364	211.3802179	279.3540121	182.0880886	5588.895095
13231	86.63947648	180.8990702	236.9627485	141.2988938	4807.71138
13232	93.57970953	253.5191237	213.3640402	107.0639081	4528.300039
13233	62.8426731	253.5191237	247.9530761	83.11050704	3898.052229
13234	57.66945498	139.8667561	296.6245269	61.54144091	3985.186454
13235	79.3969711	211.3802179	374.9839371	61.05123486	4371.13116
13236	63.87731673	209.0355142	269.9337313	69.87494373	4519.568435
13237	78.87964929	165.6584964	225.7821353	104.2109926	2655.17197
13238	58.7040986	256.7011082	188.5278498	126.3210875	1984.908857
13239	64.39463854	266.2470617	135.1300407	126.3210875	1751.0173
13240	55.08284592	272.6110307	69.37897255	85.07133124	1077.879114
13241	38.09939457	325.1137747	50.1235443	52.83713112	1077.879114
13242	27.48835014	326.7047669	65.86249095	39.3131532	961.4806832
13243	21.23578562	323.5227824	127.6791836	29.54583581	831.0296665
13244	26.84525654	362.1429924	174.8679452	25.41350923	967.6069164
13245	30.70381815	240.7911858	285.6341993	24.94799061	1502.507521
13246	42.92259658	234.4272168	458.4186122	35.93215872	1751.0173
13247	72.15446573	202.0014032	521.9653435	50.20746875	1838.726634
13248	209.2738189	139.8667561	751.5407282	124.1814009	2620.554248
13249	446.0319113	89.62688748	1052.897105	278.2882475	2776.333999
13250	520.1770975	82.66411079	1093.347793	318.3248158	4046.180413
13251	503.1013065	115.9307105	1068.022042	296.8766542	5116.421332
13252	555.751662	94.26873861	1072.031606	368.9493089	5534.676794
13253	513.0621845	107.4206501	1097.711535	388.306398	4633.079292
13254	388.4131102	51.42292475	895.6795727	339.7729774	3985.186454
13255	317.201073	16.65084567	746.9940611	252.5504535	4020.040145
13256	185.7996877	12.22178369	632.226634	139.1592072	4842.637798
13257	221.0108845	74.15405039	480.1841796	184.2988264	5186.130576
13258	286.2261802	146.9008671	345.2959776	159.9807108	5147.403218
13259	401.5082923	301.248891	348.4360712	252.5504535	4886.29582
13260	364.8417825	197.3119959	223.2985163	249.6906987	3645.362974
13261	332.0151522	156.2796818	177.3515642	285.4376347	2153.214995
13262	310.4674007	129.3155896	243.2429357	301.1662865	1237.161177
13263	189.3208074	156.2796818	285.6341993	171.0343997	630.0039421
13264	155.3481357	299.6578988	243.2429357	129.174003	329.7066546
13265	100.7993957	388.7692167	112.4558722	66.93370744	239.571786
13266	52.49623685	694.1993755	217.0894687	31.42416608	348.3552481
13267	40.99331578	481.9610017	323.3153224	25.58845912	382.5443362
13268	42.60104978	365.4712704	452.9772203	20.46471097	467.0101115
13269	73.70643116	430.3726921	405.8184909	25.58845912	477.8763669
13270	76.29304023	341.0236971	282.4941057	28.41883765	438.4901167
13271	57.66945498	483.6251407	271.5037781	25.80194863	398.0848308
13272	69.56785667	608.0231916	346.8660244	25.78917528	608.2714313
13273	65.94660398	745.0577723	552.198278	38.56182109	765.8321342
13274	95.18408423	843.3013041	736.385171	95.65224623	820.1634111
13275	108.8212692	889.6560316	881.7365298	144.1518092	825.5965388
13276	184.6259811	759.5887428	1085.163637	198.6686219	1495.19841
13277	162.3255565	609.9400591	1038.780498	252.5504535	1736.399078
13278	119.2497048	405.4106069	707.5896122	196.4578841	1575.598633
13279	148.1284495	217.241977	498.3221524	196.4578841	1139.141446
13280	156.4570237	125.9880547	271.5037781	204.1954663	847.3290495
13281	222.1845911	198.4843477	148.7899453	242.8833774	429.1658199
13282	302.3869938	461.9913335	82.56577857	304.0260414	261.3284784
13283	432.9367292	253.5191237	81.68665816	407.6634871	119.1036717
13284	534.4069233	85.75867821	47.40096253	406.0503963	47.93645445
13285	460.4366116	74.92769224	42.38423027	385.0802165	40.48178896
13286	397.5797377	95.04238046	46.73759441	344.0626097	96.34470565
13287	394.9607012	62.44095793	47.22130153	305.4559188	264.4365774
13288	279.4925078	25.88112054	29.80784497	186.5095641	248.8960828
13289	102.4037704	14.68237368	27.38930933	109.2035947	261.3284784
13290	50.4269496	19.60355365	33.19379485	75.26721027	379.4362373
13291	43.88723699	25.38030085	47.70500866	50.95880086	553.9401545
13292	39.70712857	40.40489156	60.58776854	42.69414768	924.723284
13293	35.20547336	94.26873861	77.29105616	33.6781624	1329.054675
13294	31.02536495	187.9331812	100.1481866	38.56182109	2083.979551
13295	31.99000535	423.7161361	137.6136597	52.83713112	3301.438795
13296	74.22375298	944.9121975	174.8679452	147.7179536	4316.296513
13297	108.0190819	1303.959241	131.4046121	200.8793597	4825.174589
13298	124.8650163	1333.208793	158.7244215	326.9040804	4098.460948
13299	211.621232	1354.322547	141.3390882	402.8242148	3810.918003
13300	345.4824969	1256.298174	203.429564	489.9311157	4772.784963
13301	461.7461298	1186.830357	577.0959887	564.1035009	4772.784963
13302	518.7541149	1063.017013	346.8660244	613.4720396	4203.022019
13303	584.5395284	634.4825303	172.3843261	729.1241781	4176.881751
13304	521.60008	600.3222363	104.5437886	772.898264	4502.105226
13305	439.4843203	597.084823	137.6136597	804.463355	4737.858545
13306	429.0081746	851.5001933	112.4558722	850.3762145	3688.930086
13307	348.1759658	1313.665975	152.5153739	682.1922098	2343.612469
13308	353.5629037	1305.125105	140.0972787	529.5455238	2689.789693
13309	302.3869938	1137.317176	152.5153739	451.2169375	2534.009942
13310	380.556001	1277.966133	109.818511	493.1572972	2378.230191
13311	353.5629037	1297.466112	80.80753776	452.8300283	1897.199523
13312	231.5742436	1038.267108	58.82952774	358.3613841	825.5965388
13313	195.1893402	1167.980024	49.15613004	385.0802165	678.9020913
13314	122.4584542	944.9121975	52.67568493	356.9315067	847.3290495
13315	142.513138	939.5765074	75.53281536	329.7638353	1175.898845
13316	120.8540795	962.00535	62.34600934	272.5687377	1473.271077
13317	87.6741201	1038.267108	69.37897255	156.6646042	1802.181078
13318	72.15446573	868.261542	58.82952774	130.6004608	1919.126857
13319	112.0300186	968.5796394	90.47786217	196.4578841	2334.958038
13320	223.3582976	988.3025078	183.5606118	352.6418744	2776.333999
13321	430.3176928	1106.634464	380.425329	462.5085728	3198.90981
13322	466.9842026	1088.736216	389.4943154	406.0503963	2637.863109
13323	508.7932368	1160.083292	301.3346673	420.5682131	2179.178287
13324	568.5585053	1335.506472	233.8226549	498.2787827	1553.671299
13325	579.9423659	1335.278769	378.6115317	534.4823777	1120.762746
13326	575.6734182	1254.566159	440.2806393	560.812265	1243.287411
13327	655.8970029	1310.080025	420.3288692	640.2886666	1451.343743
13328	612.1094617	1290.44612	380.425329	611.8264216	1736.399078
13329	532.9839407	1245.206169	433.0254502	541.0648495	2239.759301
13330	500.2553413	971.2093552	537.9710147	539.4192316	1824.108412
13331	411.9844379	909.2676471	434.8392475	439.9253022	874.494688
13332	275.4523044	907.484773	298.1945737	378.6278534	906.3445844
13333	242.1376026	629.108734	167.4170881	375.4016719	1553.671299
13334	171.7152089	463.6554725	114.214113	295.4467767	1473.271077
13335	83.01822379	261.474085	66.74161135	213.0384174	771.2652619
13336	62.8426731	453.6706384	46.73759441	175.4558753	206.0015421
13337	41.31486258	307.61286	34.16120911	129.174003	104.6206933
13338	35.20547336	339.4327049	44.8027659	101.3580772	170.8285946
13339	22.66514813	271.0200384	67.62073175	65.95329535	276.868973
13340	17.63878593	236.0182091	86.96138057	47.20214032	581.1057929
13341	24.91597573	187.9331812	72.89545416	51.33446691	825.5965388
13342	27.80989694	212.5525697	91.35698258	53.21279718	879.9278156
13343	40.02867538	146.9008671	70.25809295	63.5022651	949.2282168
13344	62.32535129	125.9880547	60.58776854	90.95380382	930.8495172
13345	99.195021	315.5678212	51.79656453	157.7699731	1047.247948
13346	121.6562669	583.1039143	48.18871579	241.7780085	1926.435968
13347	126.469391	613.7737941	37.547159	299.7364091	3086.127927
13348	151.3371989	458.6630555	27.87301646	341.2028548	3485.990968
13349	219.8371779	397.0899118	34.64491623	354.0717518	4176.881751
13350	256.5980218	537.0990945	60.58776854	356.9315067	4886.29582
13351	301.0402594	797.7325404	88.71962137	362.6510164	4650.542501
13352	332.0151522	900.3532764	82.56577857	402.8242148	4237.875709
13353	380.556001	975.1539289	101.027307	391.5325795	3697.643509
13354	435.5557656	967.2647816	100.1481866	404.4373055	3941.619342
13355	380.556001	857.5642972	110.6976314	334.0534676	4307.58309
13356	329.3216833	993.5619393	131.4046121	332.6235902	5093.184918
13357	236.2690698	886.0902834	55.31304614	282.5778798	5023.475674
13358	212.7949386	634.8593365	63.22512974	286.8675121	3810.918003
13359	232.7479501	240.7911858	67.62073175	263.9894731	2334.958038
13360	181.1048614	142.2114598	37.06345187	218.5652619	1188.151312
13361	126.469391	144.5561635	19.16628817	130.6004608	608.2714313
13362	65.94660398	198.4843477	13.01744069	69.38473769	376.3281383
13363	68.01589123	329.8867514	19.6499953	64.4826772	407.4091275
13364	81.98358016	535.182227	35.12862336	73.30638607	635.4370698
13365	119.2497048	502.5954797	37.547159	93.40483406	836.4627942
13366	87.15679829	569.6858418	48.67242292	83.60071309	673.4689636
13367	85.60483285	646.3605414	55.31304614	120.6152566	662.6027082
13368	130.4803277	652.4228353	70.25809295	218.5652619	852.7621772
13369	249.8643495	583.1039143	50.1235443	391.5325795	1114.636513
13370	216.3160583	362.1429924	48.18871579	364.1100366	1249.413644
13371	174.0626221	352.1581583	47.40096253	318.3248158	1316.802209
13372	318.5478075	398.7540508	52.67568493	367.3362181	1604.835077
13373	375.3179281	258.2921005	42.86793739	478.6394804	1365.812075
13374	432.9367292	131.6602933	49.15613004	480.2525711	1182.025079
13375	460.4366116	124.4407709	49.15920333	475.4132989	1206.530011
13376	388.4131102	165.6584964	43.83535165	324.0443256	1582.907744
13377	380.556001	438.6933872	28.35672359	358.3613841	1875.27219
13378	337.4020901	388.7692167	11.97558471	377.0147627	1531.743966
13379	255.2512874	259.8830927	8.016532009	335.4833451	1139.141446
13380	141.7109507	173.8649592	10.51698635	232.9350574	918.5970508
13381	162.3255565	242.382178	5.724448866	240.6726396	776.6983896
13382	164.6729696	337.8417126	10.30861515	142.0121226	379.4362373
13383	238.6164829	290.1119453	6.34956245	146.2914959	242.6798849
13384	278.1457734	218.4143289	5.307706476	148.4311825	129.4486563
13385	251.211084	334.6597281	7.599789619	117.7623411	133.5866501
13386	238.6164829	242.382178	15.78033829	89.97339172	295.5175665
13387	215.1423517	337.8417126	31.74267347	94.22578849	429.1658199
13388	326.6282143	418.723719	45.77018015	148.4311825	548.5070268
13389	317.201073	280.5659919	40.44940176	182.0880886	619.1376867
13390	319.894542	143.3838116	49.63983717	189.8256708	460.2468091
13391	286.2261802	118.2516361	56.19216654	180.9827197	419.8415232
13392	408.0558833	69.51219926	73.77457456	225.1974752	515.9082607
13393	530.1379755	61.94013824	93.99434378	305.4559188	678.9020913
13394	540.0988536	52.92538382	159.966231	332.6235902	858.1953049
13395	511.639202	73.38040853	153.7571834	414.1158501	998.2380824
13396	605.6224186	203.173755	100.1481866	534.4823777	1206.530011
13397	607.2441794	171.5202556	47.40096253	506.5068725	1096.257814
13398	535.8299059	143.3838116	45.64272173	433.4729392	1231.034944
13399	508.7932368	179.7267184	86.08226017	418.9551224	1816.799301
13400	491.7174458	663.3210632	107.1811498	402.8242148	2603.245387
13401	511.639202	846.8670524	177.3515642	402.8242148	3096.380825
13402	618.5965048	925.3135143	258.9434037	462.5085728	3373.209084
13403	544.3678014	928.8792626	290.3443397	422.1813039	2973.346044
13404	477.48762	596.5219867	249.5231229	422.1813039	2983.598942
13405	291.6131181	198.4843477	266.7936377	281.1480023	2784.988429
13406	197.5367533	115.9307105	225.7821353	236.2511641	2144.560565
13407	182.278568	71.05948297	179.8351832	242.8833774	1310.675976
13408	104.8103325	16.40478667	130.1628026	205.3008352	706.0677297
13409	110.4256439	12.22178369	133.8882312	184.2988264	422.9496221
13410	73.18910935	23.04837963	110.6976314	129.174003	410.5172264
13411	50.94427142	45.41308846	143.8227073	104.2109926	422.9496221
13412	51.97891504	41.90735063	154.9989929	87.52236148	635.4370698
13413	50.94427142	23.37702209	171.1425166	92.91462801	879.9278156
13414	70.60250029	44.41144908	177.3515642	145.578267	1436.725521
13415	130.4803277	56.93194134	105.422909	214.1437863	1882.581301
13416	307.7739317	115.1570687	116.8514742	362.6510164	2891.322856
13417	451.2699841	163.3137928	235.3927017	488.3180249	4020.040145
13418	421.1510654	267.8380539	223.2985163	451.2169375	3749.924045
13419	352.2161692	636.776204	255.8033101	375.4016719	4414.789182
13420	329.3216833	832.6040593	276.2139185	355.5016292	5472.713022
13421	290.2663836	1061.888843	284.0641525	328.3339579	5624.567723
13422	294.306587	1317.075208	171.1425166	314.0351835	6096.089369
13423	297.000056	1336.73719	127.6791836	346.9223646	6503.140603
13424	238.6164829	1253.78616	103.6646682	255.4102084	6425.70025
13425	322.5880109	925.3135143	136.3718502	325.474203	5855.703259
13426	392.3416648	573.5195768	145.0645168	368.9493089	5162.894161
13427	380.556001	352.1581583	159.966231	346.9223646	3828.344848
13428	337.4020901	177.3820147	163.6916595	275.4284926	3906.765651
13429	387.103592	125.9880547	114.214113	336.9132225	4255.302555
13430	368.7703371	52.42456413	105.422909	299.7364091	3784.777735
13431	175.2363286	22.55626164	45.77018015	169.9290308	2308.994746
13432	74.22375298	23.37702209	33.67750198	87.52236148	1028.869248
13433	39.38558177	48.4180066	22.55223806	47.57780638	435.3820178
13434	39.06403497	95.04238046	31.25896635	43.06981373	292.4094676
13435	72.67178754	123.6671291	75.53281536	64.97288325	261.3284784
13436	117.6453301	119.7989198	108.9393906	79.6790647	441.5982156
13437	95.18408423	149.2455708	141.3390882	72.32597398	809.2971557
13438	99.99720835	179.7267184	191.0114689	97.79193283	901.6603264
13439	125.6672036	239.2001935	225.7821353	133.4533762	803.864028
13440	210.4475255	216.0696252	257.3733569	195.3525152	901.6603264
13441	276.7990389	234.4272168	501.949747	227.408213	1322.928442
13442	288.9196491	385.4409386	573.5391729	295.4467767	2733.061846
13443	315.8543385	659.6883206	511.0187334	351.2119969	3950.332764
13444	389.7226284	631.0256015	346.8660244	386.6933072	4571.958061
13445	425.07962	623.3581316	238.5327953	459.2823913	4912.490633
13446	500.2553413	583.1039143	219.5730877	498.2787827	5155.14869
13447	562.8665749	586.9376492	162.44985	559.166647	5843.209446
13448	639.679395	956.7459185	99.26906618	729.1241781	6061.85117
13449	706.1715871	1318.824004	88.71962137	856.115322	5980.641387
13450	696.4410224	1225.231336	57.07128694	892.5965562	5565.658681
13451	644.5446774	818.3410663	45.77018015	791.5503632	5333.294535
13452	582.7883311	615.6906616	33.67750198	705.6581939	3045.116333
13453	538.675871	264.6560694	32.71008773	667.1069342	1604.835077
13454	352.2161692	267.8380539	42.86793739	518.0261982	961.4806832
13455	287.5729147	348.8298802	41.41681601	396.3718518	559.3732822
13456	242.1376026	445.3499433	29.32413784	324.0443256	332.8147535
13457	124.8650163	701.4648608	36.09603762	238.4619019	273.7608741
13458	104.0081451	625.274999	45.64272173	215.2491552	270.6527752
13459	95.98627159	571.6027093	85.20313977	163.2968175	363.8957427
13460	81.46625835	1011.96995	107.1811498	117.7623411	689.7683466
13461	112.832206	1299.02611	115.0932334	149.1444113	979.8593828
13462	170.5415024	1210.424962	235.3927017	184.2988264	1378.064541
13463	215.1423517	1095.128447	235.3927017	236.2511641	1729.089967
13464	362.2227461	1115.583589	396.7495045	358.3613841	1802.181078
13465	457.8175752	1181.799307	641.1186736	309.7455511	1816.799301
13466	410.6749197	1311.537355	781.8518428	268.2791054	2170.523857
13467	408.0558833	1285.766125	632.226634	272.5687377	3697.643509
13468	457.8175752	1356.392523	687.8873877	326.9040804	4790.248171
13469	525.8690278	1303.376309	591.323252	356.9315067	5449.476608
13470	490.2944632	1272.506139	534.4141989	288.2973895	4947.417051
13471	340.095559	1335.711592	635.7834498	144.8650381	4371.13116
13472	199.8841664	1319.044771	818.9928368	56.63938043	4362.399556
13473	179.9311549	1324.423567	852.4561397	40.81581741	4255.302555
13474	170.5415024	1284.986126	876.1593126	33.30249635	4211.735442
13475	80.94893654	1014.599666	820.3871411	24.7345011	3588.519952
13476	59.73874223	1058.053504	569.9823571	25.41350923	2153.214995
13477	58.18677679	1303.959241	339.0157904	25.03784317	1590.216855
13478	96.78845894	1308.33123	240.1028421	32.92683029	1096.257814
13479	109.6234566	1202.52823	200.945945	42.31848163	901.6603264
13480	79.91429291	1044.841397	167.4170881	38.56182109	771.2652619
13481	48.35766235	1026.433387	147.5481358	20.89168999	602.8383036
13482	38.42094137	1040.896823	205.9131831	17.26236838	749.5327512
13483	44.53033059	1148.823193	222.0567068	23.24007455	1237.161177
13484	57.66945498	1199.566955	246.3830293	21.74564801	1509.816632
13485	77.32768385	1364.672427	204.6713736	24.94799061	1802.181078
13486	132.8868898	1342.352888	208.3968021	34.80516056	1897.199523
13487	170.5415024	1255.472309	247.9530761	42.69414768	1816.799301
13488	290.2663836	1306.494247	260.5134505	88.50277358	2144.560565
13489	456.508057	1063.017013	467.4875986	124.1814009	2637.863109
13490	487.448498	1031.831229	343.7259308	220.7759997	3680.216664
13491	455.1985387	876.1331536	291.9143865	324.0443256	4615.616083
13492	446.0319113	880.6948129	295.0544801	383.4671257	5511.44038
13493	417.2225108	946.0815099	62.34600934	420.5682131	4598.152874
13494	384.4845556	824.7522887	81.68665816	425.4074854	3086.127927
13495	327.9749488	604.0664279	72.89545416	435.0860299	2265.722593
13496	219.8371779	552.5703897	78.17017656	365.7231274	1984.908857
13497	222.1845911	603.1718367	65.86249095	351.2119969	1780.253745
13498	318.5478075	877.9578173	76.41193576	454.443119	1692.544411
13499	394.9607012	1283.18613	60.58776854	417.3420316	1568.289521
13500	408.0558833	1354.736542	47.70500866	393.1456702	1721.780856
13501	371.3893735	1285.766125	34.64491623	409.2765778	1243.287411
13502	297.000056	1269.386143	42.38423027	389.9194887	1402.569474
13503	238.6164829	968.5796394	44.8027659	309.7455511	792.9977727
13504	279.4925078	818.3410663	38.99828038	256.8400859	339.0309514
13505	237.4427764	571.6027093	48.28008293	157.7699731	460.2468091
13506	188.1471008	309.2038523	74.65369496	105.6374504	809.2971557
13507	167.0203827	368.7995484	113.3349926	119.1887989	1524.434855
13508	127.2715783	448.6782213	98.38994578	107.777137	2187.832718
13509	144.9197001	333.0687359	66.74161135	137.7327494	2620.554248
13510	104.0081451	309.2038523	55.31304614	187.614933	2963.093145
13511	188.1471008	160.9690891	62.34600934	271.1388603	3455.232272
13512	421.1510654	171.5202556	72.89545416	527.8999059	4318.741533
13513	481.7565677	168.0032001	53.55480533	643.64095	5511.44038
13514	332.0151522	73.38040853	47.70500866	522.963052	5573.404152
13515	327.9749488	82.66411079	63.22512974	522.963052	5131.912275
13516	336.0553556	101.2315153	47.70500866	506.5068725	5643.308442
13517	307.7739317	86.53232006	112.4558722	470.5740266	6011.875918
13518	294.306587	82.66411079	138.8554692	467.3478451	5805.728008
13519	256.5980218	117.4779943	225.7821353	478.6394804	5550.167738
13520	342.789028	205.5184587	374.9839371	575.6228266	5255.83982
13521	394.9607012	350.5696506	447.5358285	616.7632755	4921.222237
13522	330.6684177	661.5046919	389.4943154	603.5983318	3414.220678
13523	310.4674007	674.2192911	321.7452756	564.1035009	1802.181078
13524	274.10557	380.4485216	243.2429357	522.963052	1780.253745
13525	223.3582976	413.731302	107.1811498	451.2169375	1794.871967
13526	206.9264058	548.6002994	73.77457456	407.6634871	1772.944634
13527	190.4945139	619.5243966	93.99434378	322.6144481	1243.287411
13528	158.8044368	604.1894567	102.7855478	295.4467767	1071.752881
13529	126.469391	586.9376492	78.17017656	311.1754286	803.864028
13530	161.1518499	508.3460822	80.80753776	249.6906987	1096.257814
13531	223.3582976	393.7616337	153.7571834	232.9350574	1524.434855
13532	158.8044368	398.7540508	168.6588976	178.7719819	1670.617078
13533	154.5459483	461.9913335	210.8804211	139.1592072	2205.141579
13534	150.5350115	516.0135521	205.9131831	114.1961968	2360.92133
13535	197.5367533	237.6092013	186.0442308	203.0900975	1992.217968
13536	449.9604659	118.2516361	213.3640402	452.8300283	2482.083358
13537	660.7622852	194.9672922	396.7495045	626.6369832	3321.944592
13538	550.0597317	132.8326451	402.1908964	557.5210291	3393.714881
13539	419.8415472	186.7608294	265.2235909	444.7645745	2300.340316
13540	367.4608189	197.3119959	276.2139185	444.7645745	1831.417523
13541	438.1748021	166.8308483	200.945945	554.2297932	1582.907744
13542	484.6025329	240.7911858	266.7936377	605.2439498	1286.171043
13543	491.7174458	210.207866	326.455416	652.0216586	1212.656245
13544	406.7463651	288.5209531	423.9564638	524.60867	1200.403778
13545	379.2464828	150.4179226	287.2042461	477.0263896	847.3290495
13546	330.6684177	212.5525697	299.7646205	380.2409442	630.0039421
13547	310.4674007	388.7692167	348.4360712	396.3718518	483.3094945
13548	278.1457734	627.1918665	452.9772203	444.7645745	432.2739188
13549	301.0402594	708.7303461	438.4668421	401.211124	379.4362373
13550	208.1001123	1031.692818	385.8667208	298.3065316	298.6256654
13551	148.9306368	816.5581921	268.3636845	225.1974752	242.6798849
13552	123.2606416	761.4051141	184.8024213	207.511573	179.1045822
13553	99.99720835	585.0207818	205.9131831	217.459893	141.8626378
13554	133.6890771	271.0200384	218.3312782	216.3545241	267.5446763
13555	134.4912645	256.7011082	181.0769928	151.2840979	510.475133
13556	123.2606416	383.7767996	183.5606118	139.1592072	1041.121715
13557	98.39283364	519.8472871	191.0114689	111.3432813	1772.944634
13558	91.97533483	592.6882517	249.5231229	85.07133124	2759.025137
13559	103.2059578	542.849697	298.1945737	104.2109926	3444.979374
13560	235.0953632	550.5171669	293.4844333	228.5135819	4414.789182
13561	383.1750374	527.5147571	301.3346673	295.4467767	4816.442985
13562	447.3414295	594.6051192	232.2526081	295.4467767	5534.676794
13563	449.9604659	556.2677694	213.3640402	321.1845707	5943.159948
13564	491.7174458	608.0231916	181.0769928	378.6278534	6380.548075
13565	471.7956896	537.0990945	113.3349926	377.0147627	6448.276338
13566	442.1033567	443.6858043	246.3830293	328.3339579	6093.085701
13567	438.1748021	365.4712704	236.9627485	329.7638353	5433.985665
13568	406.7463651	248.746147	384.0529235	304.0260414	5178.385104
13569	432.9367292	200.8290514	580.6528046	344.0626097	5624.567723
13570	381.8655192	282.1569841	584.2096204	351.2119969	5209.36699
13571	270.0653665	382.1126606	509.2049361	325.474203	4089.747525
13572	134.4912645	395.4257727	317.0351352	289.727267	2922.081551
13573	93.57970953	155.1073299	320.1752288	292.5870219	2629.208678
13574	161.1518499	387.1050776	232.2526081	304.0260414	2759.025137
13575	137.7000139	438.6933872	220.8148973	221.8813685	1948.363301
13576	88.19144191	271.0200384	302.9047141	118.47557	1034.995482
13577	92.77752218	132.8326451	389.4943154	72.81618003	630.0039421
13578	47.84034054	91.17417119	511.0187334	48.32913848	575.6726652
13579	40.99331578	125.7985341	458.4186122	41.94281557	906.3445844
13580	45.81651779	193.7949404	474.7427877	41.19148347	1071.752881
13581	69.56785667	110.5152176	472.9289905	43.82114584	1200.403778
13582	112.832206	115.9307105	492.8807606	74.28679817	1071.752881
13583	116.0409554	97.36330603	529.0789751	93.51255963	1273.918577
13584	153.7437609	139.8667561	646.4538973	195.3525152	2187.832718
13585	283.5327113	130.4879415	911.0169198	232.9350574	3075.875028
13586	406.7463651	120.5725617	989.7340807	332.6235902	3342.450389
13587	413.2939561	143.3838116	966.324313	358.3613841	4362.399556
13588	505.9472716	148.073219	873.3707041	441.538393	5655.802255
13589	478.9106026	104.3260827	716.6829465	401.211124	6218.000243
13590	400.1987741	153.9349781	662.4595685	391.5325795	6510.868835
13591	421.1510654	237.6092013	501.949747	380.2409442	6559.814309
13592	418.532029	240.7911858	378.6115317	322.6144481	5974.39448
13593	333.3618867	251.9281315	369.5425453	306.8857963	5341.040006
13594	263.3316942	122.1198454	371.3563426	229.6189508	4781.516567
13595	185.7996877	115.9307105	265.2235909	227.408213	4089.747525
13596	156.4570237	43.91062939	114.214113	232.9350574	3636.649551
13597	148.1284495	20.09567165	85.20313977	229.6189508	1218.782478
13598	89.22608554	20.58778965	57.95040734	138.4459783	461.5769838
13599	81.46625835	29.88767806	66.74161135	105.6374504	317.2742589
13600	69.56785667	30.88931745	89.59874177	87.03215543	208.070539
13601	40.99331578	30.88931745	79.92841736	60.07082276	279.9770719
13602	32.95464576	36.89915373	71.13721335	33.30249635	354.5714459
13603	37.13475417	57.43276103	95.75258458	28.79450371	429.1658199
13604	47.4242518	102.0051572	135.1300407	32.17549819	619.1376867
13605	47.4242518	169.1755519	108.9393906	29.54583581	749.5327512
13606	43.24414338	119.025278	167.4170881	38.93748715	754.9658789
13607	53.53088048	87.30596192	187.2860403	53.58846323	798.4309004
13608	128.0737657	151.5902744	320.1752288	106.3506792	1096.257814
13609	129.6781404	67.19127369	523.7437514	77.71824051	1304.549743
13610	158.8044368	49.92046567	480.1841796	113.4829679	2213.79601
13611	190.4945139	160.9690891	564.6471334	132.0269185	3898.052229
13612	340.095559	263.0650772	610.8857391	232.9350574	5542.422266
13613	414.6034743	189.1055331	550.4198701	306.8857963	5780.740382
13614	363.5322643	210.207866	480.1841796	276.85837	5899.431604
13615	334.7086211	372.1278265	539.7494226	309.7455511	5627.622453
13616	301.0402594	882.5245351	704.5585007	298.3065316	5240.348877
13617	401.5082923	1143.709408	724.2607252	348.352242	4999.806677
13618	423.7701018	1360.532475	805.049794	370.5623996	3776.064312
13619	290.2663836	1245.986168	772.7585084	309.7455511	2308.994746
13620	183.4522746	918.1820178	802.2611854	240.6726396	1889.890412
13621	238.6164829	839.7355559	706.0740564	314.0351835	1371.938308
13622	197.5367533	442.0216653	413.0736801	271.1388603	684.3352189
13623	153.7437609	164.4861446	241.6728889	197.563253	345.2471492
13624	71.63714392	145.7285153	132.6464216	99.93161944	185.311573
13625	57.66945498	73.38040853	101.027307	64.4826772	114.9656779
13626	63.87731673	102.778799	157.482612	70.36514978	156.3456162
13627	62.32535129	108.9679339	335.8756968	74.28679817	295.5175665
13628	80.94893654	91.94781305	332.7356032	77.71824051	640.8701974
13629	62.8426731	193.7949404	487.4393687	56.63938043	1102.384047
13630	51.97891504	418.723719	630.4482261	52.46146507	1335.180909
13631	57.15213317	617.6075291	571.760765	42.69414768	1249.413644
13632	107.2168945	546.683432	751.5407282	99.21839057	1480.580188
13633	288.9196491	811.2095697	1184.296717	210.8276797	1897.199523
13634	392.3416648	1158.109109	1114.230754	344.0626097	2014.145302
13635	393.651183	1160.083292	1142.475927	355.5016292	2646.51754
13636	461.7461298	1331.540826	1213.414891	428.6336669	3188.656912
13637	431.627211	1310.080025	1101.041735	406.0503963	3373.209084
13638	354.9096382	971.2093552	918.3342891	348.352242	2788.793871
13639	334.7086211	650.606464	837.1187926	321.1845707	1772.944634
13640	305.0804628	1011.96995	762.1496183	255.4102084	1465.961965
13641	274.10557	1023.803671	675.7629419	213.0384174	1243.287411
13642	179.9311549	737.7922871	715.1673908	115.6226545	1102.384047
13643	99.195021	708.7303461	657.1243448	116.3358834	548.5070268
13644	54.04820229	355.4864363	543.3062384	128.4607742	416.7334243
13645	40.67176898	339.4327049	552.198278	117.7623411	515.9082607
13646	56.63481135	269.4290462	443.9082339	144.8650381	320.3823579
13647	69.05053485	248.746147	277.7839653	147.7179536	208.070539
13648	83.01822379	139.8667561	194.7368974	163.2968175	146.0006316
13649	65.42928217	138.6944043	145.0645168	144.8650381	69.44774577
